Timestamp,HoistPosition,TotalLoad,TrolleyPosition,WindSpeed,CycleID,Point
2022.08.17 12:00:29.200,23.641,46.479,65.507,2.769,1.0,28.0
2022.08.17 12:00:30.200,23.165,46.671,65.89,2.856,1.0,29.0
2022.08.17 12:00:31.200,22.612,46.606,66.196,2.856,1.0,30.0
2022.08.17 12:00:32.200,22.05,46.608,66.376,2.856,1.0,31.0
2022.08.17 12:00:33.200,21.451,46.706,66.754,2.856,1.0,32.0
2022.08.17 12:00:34.200,20.375,44.572,67.124,2.856,1.0,33.0
2022.08.17 12:00:35.200,18.64,44.255,67.183,2.665,1.0,34.0
2022.08.17 12:00:36.200,16.702,46.594,67.35,2.691,1.0,35.0
2022.08.17 12:00:37.200,15.445,50.389,67.646,2.691,1.0,36.0
2022.08.17 12:00:38.200,15.045,51.016,67.612,2.691,1.0,37.0
2022.08.17 12:00:39.200,15.084,48.744,67.379,2.691,1.0,38.0
2022.08.17 12:00:40.200,15.083,46.786,67.309,2.656,1.0,39.0
2022.08.17 12:00:41.200,15.083,47.367,67.264,2.665,1.0,40.0
2022.08.17 12:00:42.200,15.083,47.543,67.204,2.665,1.0,41.0
2022.08.17 12:00:43.200,15.083,47.573,67.088,2.665,1.0,42.0
2022.08.17 12:00:44.200,15.083,47.588,66.881,2.665,1.0,43.0
2022.08.17 12:00:45.200,15.083,47.297,66.752,2.708,1.0,44.0
2022.08.17 12:00:46.200,15.083,46.931,66.752,2.708,1.0,45.0
2022.08.17 12:00:47.200,15.083,47.178,66.75,2.786,1.0,46.0
2022.08.17 12:00:48.200,15.083,47.236,66.741,2.96,1.0,47.0
2022.08.17 12:00:49.200,15.083,47.104,66.733,3.064,1.0,48.0
2022.08.17 12:00:50.200,15.083,47.087,66.733,3.064,1.0,49.0
2022.08.17 12:00:51.200,15.075,47.061,66.755,2.786,1.0,50.0
2022.08.17 12:00:52.200,14.873,46.74,66.903,2.786,1.0,51.0
2022.08.17 12:00:53.200,14.73,47.758,67.061,2.786,1.0,52.0
2022.08.17 12:00:54.200,14.592,46.905,67.291,2.786,1.0,53.0
2022.08.17 12:00:55.200,14.425,46.677,67.534,2.7,1.0,54.0
2022.08.17 12:00:56.200,14.092,46.739,67.691,2.7,1.0,55.0
2022.08.17 12:00:57.200,13.705,47.417,67.694,2.7,1.0,56.0
2022.08.17 12:00:58.200,13.153,47.112,67.694,2.821,1.0,57.0
2022.08.17 12:00:59.200,12.55,47.276,67.69,3.038,1.0,58.0
2022.08.17 12:01:00.200,11.81,46.292,67.687,2.708,1.0,59.0
2022.08.17 12:01:01.200,10.944,44.625,67.687,2.717,1.0,60.0
2022.08.17 12:01:02.200,9.089,44.898,67.686,2.717,1.0,61.0
2022.08.17 12:01:03.200,7.892,50.474,67.687,2.795,1.0,62.0
2022.08.17 12:01:04.200,7.496,49.772,67.686,2.812,1.0,63.0
2022.08.17 12:01:05.200,7.114,47.085,67.686,2.561,1.0,64.0
2022.08.17 12:01:06.200,6.686,47.127,67.686,2.561,1.0,65.0
2022.08.17 12:01:07.200,6.286,47.818,67.684,2.561,1.0,66.0
2022.08.17 12:01:08.200,6.038,48.151,67.492,2.561,1.0,67.0
2022.08.17 12:01:09.200,6.028,48.035,67.226,2.595,1.0,68.0
2022.08.17 12:01:10.200,5.703,45.758,67.216,2.378,1.0,69.0
2022.08.17 12:01:11.200,5.273,47.003,67.231,2.387,1.0,70.0
2022.08.17 12:01:12.200,4.853,47.24,67.232,2.387,1.0,71.0
2022.08.17 12:01:13.200,4.33,46.763,67.234,2.387,1.0,72.0
2022.08.17 12:01:14.200,3.982,29.624,67.235,2.387,1.0,73.0
2022.08.17 12:01:15.200,4.054,13.02,67.235,2.17,1.0,74.0
2022.08.17 12:01:16.200,4.099,15.792,67.235,2.17,1.0,75.0
2022.08.17 12:01:17.200,4.156,19.405,67.235,2.17,1.0,76.0
2022.08.17 12:01:18.200,4.217,24.876,67.235,2.248,1.0,77.0
2022.08.17 12:01:19.200,4.567,40.309,67.235,2.3,1.0,78.0
2022.08.17 12:01:20.200,4.88,46.561,67.235,2.092,1.0,79.0
2022.08.17 12:01:21.200,4.599,45.954,67.16,2.092,1.0,80.0
2022.08.17 12:01:22.200,4.35,45.63,67.109,2.127,1.0,81.0
2022.08.17 12:01:23.200,3.919,24.695,67.109,2.127,1.0,82.0
2022.08.17 12:01:24.200,4.004,12.014,67.109,2.127,1.0,83.0
2022.08.17 12:01:25.200,4.048,12.812,67.109,2.127,1.0,84.0
2022.08.17 12:01:26.200,4.208,20.575,67.107,2.057,1.0,85.0
2022.08.17 12:01:27.200,4.335,35.439,67.107,2.092,1.0,86.0
2022.08.17 12:01:28.200,4.555,47.322,67.107,2.188,1.0,87.0
2022.08.17 12:01:29.200,4.577,47.179,67.107,2.196,1.0,88.0
2022.08.17 12:01:30.200,4.572,47.799,67.107,2.196,1.0,89.0
2022.08.17 12:01:31.200,4.384,46.464,67.107,2.031,1.0,90.0
2022.08.17 12:01:32.200,4.223,30.595,67.107,2.066,1.0,91.0
2022.08.17 12:01:33.200,3.814,16.988,67.107,2.066,1.0,92.0
2022.08.17 12:01:34.200,3.863,6.558,67.107,2.066,1.0,93.0
2022.08.17 12:01:35.200,3.859,5.857,67.107,1.788,1.0,94.0
2022.08.17 12:01:36.200,3.859,6.159,67.107,1.866,1.0,95.0
2022.08.17 12:02:27.200,4.289,15.646,49.506,2.396,2.0,0.0
2022.08.17 12:02:28.200,4.373,16.644,49.506,2.396,2.0,1.0
2022.08.17 12:02:29.200,4.51,24.371,49.505,2.396,2.0,2.0
2022.08.17 12:02:30.200,4.644,37.026,49.505,2.283,2.0,3.0
2022.08.17 12:02:31.200,5.043,49.323,49.505,2.3,2.0,4.0
2022.08.17 12:02:32.200,6.25,55.107,49.505,2.509,2.0,5.0
2022.08.17 12:02:33.200,8.119,54.278,49.505,2.561,2.0,6.0
2022.08.17 12:02:34.200,10.079,51.51,49.509,2.561,2.0,7.0
2022.08.17 12:02:35.200,12.051,50.733,49.626,2.274,2.0,8.0
2022.08.17 12:02:36.200,14.077,50.583,49.807,2.292,2.0,9.0
2022.08.17 12:02:37.200,16.047,50.558,50.152,2.292,2.0,10.0
2022.08.17 12:02:38.200,17.402,50.537,50.479,2.448,2.0,11.0
2022.08.17 12:02:39.200,19.373,50.468,51.355,2.535,2.0,12.0
2022.08.17 12:02:40.200,21.429,50.496,52.243,2.196,2.0,13.0
2022.08.17 12:02:41.200,23.458,50.328,53.279,2.648,2.0,14.0
2022.08.17 12:02:42.200,25.32,49.573,54.662,2.865,2.0,15.0
2022.08.17 12:02:43.200,26.393,46.466,55.915,2.865,2.0,16.0
2022.08.17 12:02:44.200,26.67,46.261,57.668,2.865,2.0,17.0
2022.08.17 12:02:45.200,26.637,48.996,59.828,2.5,2.0,18.0
2022.08.17 12:02:46.200,26.637,49.965,62.311,2.517,2.0,19.0
2022.08.17 12:02:47.200,26.637,50.152,64.333,2.648,2.0,20.0
2022.08.17 12:02:48.200,26.38,49.202,66.287,2.648,2.0,21.0
2022.08.17 12:02:49.200,26.018,49.49,68.26,2.648,2.0,22.0
2022.08.17 12:02:50.200,25.512,49.521,69.975,2.543,2.0,23.0
2022.08.17 12:02:51.200,24.891,50.148,71.731,2.552,2.0,24.0
2022.08.17 12:02:52.200,24.226,50.629,72.916,2.552,2.0,25.0
2022.08.17 12:02:53.200,23.606,48.729,73.8,2.552,2.0,26.0
2022.08.17 12:02:54.200,22.022,46.839,75.006,2.552,2.0,27.0
2022.08.17 12:02:55.200,20.894,53.491,75.795,2.318,2.0,28.0
2022.08.17 12:02:56.200,20.468,51.553,76.412,2.491,2.0,29.0
2022.08.17 12:02:57.200,19.99,49.659,76.683,2.491,2.0,30.0
2022.08.17 12:02:58.200,19.51,50.804,76.777,2.491,2.0,31.0
2022.08.17 12:02:59.200,19.145,51.128,77.086,2.491,2.0,32.0
2022.08.17 12:03:00.200,18.838,50.974,77.356,2.665,2.0,33.0
2022.08.17 12:03:01.200,18.784,52.184,77.356,2.665,2.0,34.0
2022.08.17 12:03:02.200,18.789,51.415,77.333,2.665,2.0,35.0
2022.08.17 12:03:03.200,18.789,51.348,77.321,2.665,2.0,36.0
2022.08.17 12:03:04.200,18.682,50.001,77.363,2.665,2.0,37.0
2022.08.17 12:03:05.200,18.581,50.954,77.489,2.283,2.0,38.0
2022.08.17 12:03:06.200,18.457,50.414,77.537,2.309,2.0,39.0
2022.08.17 12:03:07.200,18.164,50.408,77.535,2.309,2.0,40.0
2022.08.17 12:03:08.200,17.853,50.835,77.518,2.309,2.0,41.0
2022.08.17 12:03:09.200,17.583,50.909,77.51,2.309,2.0,42.0
2022.08.17 12:03:10.200,17.224,51.026,77.51,2.708,2.0,43.0
2022.08.17 12:03:11.200,16.878,51.11,77.51,2.708,2.0,44.0
2022.08.17 12:03:12.200,16.523,51.195,77.51,2.708,2.0,45.0
2022.08.17 12:03:13.200,16.169,51.03,77.51,2.708,2.0,46.0
2022.08.17 12:03:14.200,15.835,50.977,77.51,2.708,2.0,47.0
2022.08.17 12:03:15.200,15.595,51.05,77.51,2.708,2.0,48.0
2022.08.17 12:03:16.200,15.259,51.187,77.51,2.682,2.0,49.0
2022.08.17 12:03:17.200,14.938,51.191,77.51,2.682,2.0,50.0
2022.08.17 12:03:18.200,14.641,51.176,77.51,2.682,2.0,51.0
2022.08.17 12:03:19.200,14.359,51.064,77.51,2.682,2.0,52.0
2022.08.17 12:03:20.200,14.011,51.001,77.51,2.474,2.0,53.0
2022.08.17 12:03:21.200,13.739,51.101,77.51,2.474,2.0,54.0
2022.08.17 12:03:22.200,13.37,50.241,77.51,2.474,2.0,55.0
2022.08.17 12:03:23.200,12.784,50.598,77.51,2.474,2.0,56.0
2022.08.17 12:03:24.200,12.016,50.186,77.51,2.474,2.0,57.0
2022.08.17 12:03:25.200,10.611,47.772,77.51,2.049,2.0,58.0
2022.08.17 12:03:26.200,9.173,52.972,77.51,2.049,2.0,59.0
2022.08.17 12:03:27.200,8.592,56.621,77.51,2.049,2.0,60.0
2022.08.17 12:03:28.200,8.097,51.724,77.51,2.049,2.0,61.0
2022.08.17 12:03:29.200,7.603,51.222,77.51,2.049,2.0,62.0
2022.08.17 12:03:30.200,7.244,51.335,77.51,2.049,2.0,63.0
2022.08.17 12:03:31.200,6.743,51.482,77.51,2.604,2.0,64.0
2022.08.17 12:03:32.200,6.222,51.45,77.51,2.604,2.0,65.0
2022.08.17 12:03:33.200,5.7,51.382,77.503,2.604,2.0,66.0
2022.08.17 12:03:34.200,5.19,51.347,77.501,2.604,2.0,67.0
2022.08.17 12:03:35.200,4.685,51.345,77.501,2.231,2.0,68.0
2022.08.17 12:03:36.200,4.185,51.438,77.501,2.266,2.0,69.0
2022.08.17 12:03:37.200,3.71,51.448,77.5,2.439,2.0,70.0
2022.08.17 12:03:38.200,3.254,51.281,77.5,2.457,2.0,71.0
2022.08.17 12:03:39.200,2.712,51.144,77.5,2.665,2.0,72.0
2022.08.17 12:03:40.200,2.174,51.271,77.5,2.639,2.0,73.0
2022.08.17 12:03:41.200,1.626,51.321,77.498,2.648,2.0,74.0
2022.08.17 12:03:42.200,1.115,51.545,77.497,2.648,2.0,75.0
2022.08.17 12:03:43.200,0.531,51.773,77.496,2.648,2.0,76.0
2022.08.17 12:03:44.200,0.048,51.612,77.496,2.648,2.0,77.0
2022.08.17 12:03:45.200,-0.403,51.666,77.496,2.552,2.0,78.0
2022.08.17 12:03:46.200,-0.884,51.518,77.496,2.656,2.0,79.0
2022.08.17 12:03:47.200,-1.216,51.516,77.496,2.656,2.0,80.0
2022.08.17 12:03:48.200,-1.708,51.675,77.496,2.656,2.0,81.0
2022.08.17 12:03:49.200,-2.193,51.533,77.496,2.717,2.0,82.0
2022.08.17 12:03:50.200,-2.679,51.643,77.496,2.378,2.0,83.0
2022.08.17 12:03:51.200,-3.168,51.618,77.496,2.396,2.0,84.0
2022.08.17 12:03:52.200,-3.634,49.657,77.495,2.422,2.0,85.0
2022.08.17 12:03:53.200,-4.093,24.64,77.495,2.422,2.0,86.0
2022.08.17 12:03:54.200,-4.036,7.477,77.495,2.509,2.0,87.0
2022.08.17 12:03:55.200,-4.036,7.728,77.495,2.188,2.0,88.0
2022.08.17 12:03:56.200,-4.036,7.91,77.495,2.604,2.0,89.0
2022.08.17 12:03:57.200,-4.036,7.868,77.495,2.682,2.0,90.0
2022.08.17 12:03:58.200,-4.047,7.997,77.495,2.682,2.0,91.0
2022.08.17 12:03:59.200,-4.006,8.065,77.495,2.682,2.0,92.0
2022.08.17 12:04:00.200,-3.916,9.606,77.495,2.934,2.0,93.0
2022.08.17 12:04:01.200,-3.777,15.49,77.495,2.943,2.0,94.0
2022.08.17 12:04:02.200,-3.73,24.346,77.495,2.943,2.0,95.0
2022.08.17 12:04:03.200,-3.602,32.086,77.495,2.943,2.0,96.0
2022.08.17 12:04:04.200,-3.253,47.325,77.495,2.943,2.0,97.0
2022.08.17 12:04:05.200,-3.236,50.596,77.495,2.04,2.0,98.0
2022.08.17 12:04:06.200,-3.237,52.792,77.412,2.188,2.0,99.0
2022.08.17 12:04:07.200,-3.238,51.899,77.402,2.257,2.0,100.0
2022.08.17 12:04:08.200,-3.309,51.122,77.402,2.257,2.0,101.0
2022.08.17 12:04:09.200,-3.729,42.557,77.402,2.257,2.0,102.0
2022.08.17 12:04:10.200,-3.984,20.889,77.402,2.37,2.0,103.0
2022.08.17 12:04:11.200,-3.957,10.118,77.402,2.509,2.0,104.0
2022.08.17 12:05:23.200,4.254,13.863,49.213,2.873,3.0,0.0
2022.08.17 12:05:24.200,4.366,15.783,49.213,2.873,3.0,1.0
2022.08.17 12:05:25.200,4.459,21.108,49.213,2.891,3.0,2.0
2022.08.17 12:05:26.200,4.596,36.56,49.213,3.498,3.0,3.0
2022.08.17 12:05:27.200,4.993,50.449,49.213,3.498,3.0,4.0
2022.08.17 12:05:28.200,6.11,53.999,49.213,3.498,3.0,5.0
2022.08.17 12:05:29.200,7.899,53.619,49.213,3.498,3.0,6.0
2022.08.17 12:05:30.200,9.913,50.871,49.271,3.359,3.0,7.0
2022.08.17 12:05:31.200,11.931,50.169,49.439,3.385,3.0,8.0
2022.08.17 12:05:32.200,13.805,49.98,49.591,3.385,3.0,9.0
2022.08.17 12:05:33.200,15.669,49.942,49.905,3.385,3.0,10.0
2022.08.17 12:05:34.200,17.62,49.791,50.414,3.385,3.0,11.0
2022.08.17 12:05:35.200,19.446,49.881,51.344,3.351,3.0,12.0
2022.08.17 12:05:36.200,21.34,49.86,52.23,3.351,3.0,13.0
2022.08.17 12:05:37.200,23.644,49.55,53.389,3.351,3.0,14.0
2022.08.17 12:05:38.200,25.044,46.726,54.779,3.351,3.0,15.0
2022.08.17 12:05:39.200,25.564,45.417,55.655,3.351,3.0,16.0
2022.08.17 12:05:40.200,25.726,48.121,56.659,3.16,3.0,17.0
2022.08.17 12:05:41.200,25.892,49.938,58.04,3.16,3.0,18.0
2022.08.17 12:05:42.200,25.894,49.374,60.264,3.255,3.0,19.0
2022.08.17 12:05:43.200,25.895,50.356,62.186,3.273,3.0,20.0
2022.08.17 12:05:44.200,25.895,50.051,63.248,3.273,3.0,21.0
2022.08.17 12:05:45.200,25.76,48.273,64.248,2.448,3.0,22.0
2022.08.17 12:05:46.200,25.47,48.55,65.762,3.134,3.0,23.0
2022.08.17 12:05:47.200,25.129,49.571,66.956,3.229,3.0,24.0
2022.08.17 12:05:48.200,24.737,49.665,67.808,3.247,3.0,25.0
2022.08.17 12:05:49.200,24.481,49.562,68.353,3.49,3.0,26.0
2022.08.17 12:05:50.200,23.976,49.802,69.397,3.021,3.0,27.0
2022.08.17 12:05:51.200,23.611,50.01,70.106,3.038,3.0,28.0
2022.08.17 12:05:52.200,23.272,50.187,70.647,3.194,3.0,29.0
2022.08.17 12:05:53.200,22.931,49.953,71.089,3.194,3.0,30.0
2022.08.17 12:05:54.200,22.595,49.899,71.382,3.264,3.0,31.0
2022.08.17 12:05:55.200,22.212,49.925,71.611,3.273,3.0,32.0
2022.08.17 12:05:56.200,21.723,50.303,71.998,3.099,3.0,33.0
2022.08.17 12:05:57.200,21.337,50.207,72.05,3.099,3.0,34.0
2022.08.17 12:05:58.200,20.938,50.188,72.068,3.099,3.0,35.0
2022.08.17 12:05:59.200,20.54,50.079,72.339,3.273,3.0,36.0
2022.08.17 12:06:00.200,20.11,50.109,72.478,3.359,3.0,37.0
2022.08.17 12:06:01.200,19.676,50.266,72.468,3.385,3.0,38.0
2022.08.17 12:06:02.200,19.425,50.775,72.454,3.385,3.0,39.0
2022.08.17 12:06:03.200,19.209,52.252,72.436,3.385,3.0,40.0
2022.08.17 12:06:04.200,19.233,51.574,72.374,3.385,3.0,41.0
2022.08.17 12:06:05.200,19.232,50.74,72.356,3.385,3.0,42.0
2022.08.17 12:06:06.200,19.128,50.513,72.338,3.307,3.0,43.0
2022.08.17 12:06:07.200,19.056,50.877,72.336,3.307,3.0,44.0
2022.08.17 12:06:08.200,18.78,49.765,72.336,3.307,3.0,45.0
2022.08.17 12:06:09.200,18.29,49.359,72.336,3.307,3.0,46.0
2022.08.17 12:06:10.200,17.792,50.159,72.346,3.134,3.0,47.0
2022.08.17 12:06:11.200,17.266,50.112,72.497,3.142,3.0,48.0
2022.08.17 12:06:12.200,16.76,50.321,72.505,3.142,3.0,49.0
2022.08.17 12:06:13.200,16.307,50.613,72.505,3.142,3.0,50.0
2022.08.17 12:06:14.200,15.899,50.837,72.505,3.142,3.0,51.0
2022.08.17 12:06:15.200,15.594,50.91,72.505,3.073,3.0,52.0
2022.08.17 12:06:16.200,15.411,51.104,72.505,3.082,3.0,53.0
2022.08.17 12:06:17.200,15.274,50.822,72.505,3.194,3.0,54.0
2022.08.17 12:06:18.200,15.139,50.59,72.505,3.238,3.0,55.0
2022.08.17 12:06:19.200,15.12,50.939,72.503,3.238,3.0,56.0
2022.08.17 12:06:20.200,14.977,49.452,72.503,3.238,3.0,57.0
2022.08.17 12:06:21.200,14.591,48.046,72.503,3.385,3.0,58.0
2022.08.17 12:06:22.200,14.014,49.131,72.503,3.394,3.0,59.0
2022.08.17 12:06:23.200,13.169,47.622,72.503,3.394,3.0,60.0
2022.08.17 12:06:24.200,11.552,46.624,72.503,3.394,3.0,61.0
2022.08.17 12:06:25.200,9.477,49.104,72.503,3.429,3.0,62.0
2022.08.17 12:06:26.200,7.642,52.541,72.503,3.446,3.0,63.0
2022.08.17 12:06:27.200,6.696,55.34,72.503,3.455,3.0,64.0
2022.08.17 12:06:28.200,6.391,52.98,72.503,3.455,3.0,65.0
2022.08.17 12:06:29.200,6.045,50.222,72.503,3.455,3.0,66.0
2022.08.17 12:06:30.200,5.652,50.507,72.503,3.455,3.0,67.0
2022.08.17 12:06:31.200,5.169,50.286,72.503,3.585,3.0,68.0
2022.08.17 12:06:32.200,4.636,50.342,72.503,3.637,3.0,69.0
2022.08.17 12:06:33.200,4.078,50.417,72.503,3.637,3.0,70.0
2022.08.17 12:06:34.200,3.504,50.614,72.503,3.637,3.0,71.0
2022.08.17 12:06:35.200,2.893,50.447,72.503,3.637,3.0,72.0
2022.08.17 12:06:36.200,1.714,47.778,72.503,3.611,3.0,73.0
2022.08.17 12:06:37.200,-0.257,50.864,72.503,3.611,3.0,74.0
2022.08.17 12:06:38.200,-1.052,55.527,72.503,3.611,3.0,75.0
2022.08.17 12:06:39.200,-1.588,51.858,72.503,3.611,3.0,76.0
2022.08.17 12:06:40.200,-2.175,50.795,72.503,3.177,3.0,77.0
2022.08.17 12:06:41.200,-2.745,50.855,72.503,3.281,3.0,78.0
2022.08.17 12:06:42.200,-3.103,50.936,72.503,3.281,3.0,79.0
2022.08.17 12:06:43.200,-3.585,51.128,72.503,3.281,3.0,80.0
2022.08.17 12:06:44.200,-4.066,34.08,72.503,3.342,3.0,81.0
2022.08.17 12:06:45.200,-4.24,8.027,72.503,3.498,3.0,82.0
2022.08.17 12:06:46.200,-4.241,4.882,72.503,3.507,3.0,83.0
2022.08.17 12:06:47.200,-4.241,4.974,72.503,3.507,3.0,84.0
2022.08.17 12:06:48.200,-4.241,4.901,72.503,3.507,3.0,85.0
2022.08.17 12:06:49.200,-4.241,4.79,72.503,3.507,3.0,86.0
2022.08.17 12:06:50.200,-4.241,4.715,72.683,3.021,3.0,87.0
2022.08.17 12:06:51.200,-4.241,4.707,72.883,3.064,3.0,88.0
2022.08.17 12:06:52.200,-4.241,4.79,73.016,3.064,3.0,89.0
2022.08.17 12:06:53.200,-4.241,4.831,72.966,3.064,3.0,90.0
2022.08.17 12:06:54.200,-4.241,4.804,72.76,3.064,3.0,91.0
2022.08.17 12:06:55.200,-4.241,4.676,72.636,2.917,3.0,92.0
2022.08.17 12:08:04.400,4.302,13.925,43.621,3.212,4.0,0.0
2022.08.17 12:08:05.400,4.39,15.015,43.621,3.203,4.0,1.0
2022.08.17 12:08:06.400,4.524,22.299,43.621,3.203,4.0,2.0
2022.08.17 12:08:07.400,4.654,36.634,43.621,3.203,4.0,3.0
2022.08.17 12:08:08.400,4.969,49.761,43.621,3.203,4.0,4.0
2022.08.17 12:08:09.400,5.972,53.741,43.621,3.264,4.0,5.0
2022.08.17 12:08:10.400,7.667,53.374,43.621,3.186,4.0,6.0
2022.08.17 12:08:11.400,9.52,50.959,43.789,3.186,4.0,7.0
2022.08.17 12:08:12.400,11.471,49.447,44.386,3.186,4.0,8.0
2022.08.17 12:08:13.400,13.304,49.664,45.034,3.229,4.0,9.0
2022.08.17 12:08:14.400,15.303,49.762,46.079,3.255,4.0,10.0
2022.08.17 12:08:15.400,17.325,49.677,46.922,2.934,4.0,11.0
2022.08.17 12:08:16.400,19.302,49.52,47.448,2.934,4.0,12.0
2022.08.17 12:08:17.400,21.283,49.437,48.109,2.934,4.0,13.0
2022.08.17 12:08:18.400,23.341,49.195,49.218,3.177,4.0,14.0
2022.08.17 12:08:19.400,24.648,49.2,50.323,3.247,4.0,15.0
2022.08.17 12:08:20.400,26.662,49.406,52.517,3.099,4.0,16.0
2022.08.17 12:08:21.400,28.157,46.695,55.161,3.099,4.0,17.0
2022.08.17 12:08:22.400,28.673,45.035,57.168,3.099,4.0,18.0
2022.08.17 12:08:23.400,28.479,45.915,59.263,3.099,4.0,19.0
2022.08.17 12:08:24.400,27.947,48.839,61.665,3.099,4.0,20.0
2022.08.17 12:08:25.400,27.519,49.313,63.687,2.856,4.0,21.0
2022.08.17 12:08:26.400,27.167,49.527,66.26,2.856,4.0,22.0
2022.08.17 12:08:27.400,26.875,50.139,69.08,2.856,4.0,23.0
2022.08.17 12:08:28.400,26.739,50.541,71.57,2.856,4.0,24.0
2022.08.17 12:08:29.400,26.629,50.333,73.722,2.856,4.0,25.0
2022.08.17 12:08:30.400,26.472,49.943,75.218,2.517,4.0,26.0
2022.08.17 12:08:31.400,26.228,48.763,76.748,2.717,4.0,27.0
2022.08.17 12:08:32.400,25.904,49.165,78.299,2.812,4.0,28.0
2022.08.17 12:08:33.400,25.645,49.535,79.697,2.83,4.0,29.0
2022.08.17 12:08:34.400,25.395,49.633,80.614,2.83,4.0,30.0
2022.08.17 12:08:35.400,25.118,49.2,81.374,2.691,4.0,31.0
2022.08.17 12:08:36.400,24.848,48.956,81.906,2.691,4.0,32.0
2022.08.17 12:08:37.400,24.45,49.473,82.635,2.786,4.0,33.0
2022.08.17 12:08:38.400,24.033,49.367,83.156,2.865,4.0,34.0
2022.08.17 12:08:39.400,23.544,49.365,83.429,2.882,4.0,35.0
2022.08.17 12:08:40.400,22.988,49.616,83.478,2.821,4.0,36.0
2022.08.17 12:08:41.400,22.425,50.038,83.482,3.064,4.0,37.0
2022.08.17 12:08:42.400,21.885,49.824,83.665,3.064,4.0,38.0
2022.08.17 12:08:43.400,21.326,49.932,83.95,3.108,4.0,39.0
2022.08.17 12:08:44.400,20.609,50.081,84.327,3.168,4.0,40.0
2022.08.17 12:08:45.400,20.029,50.262,84.46,3.16,4.0,41.0
2022.08.17 12:08:46.400,19.229,48.538,84.452,3.212,4.0,42.0
2022.08.17 12:08:47.400,17.95,48.815,84.599,3.238,4.0,43.0
2022.08.17 12:08:48.400,17.396,53.765,84.867,3.247,4.0,44.0
2022.08.17 12:08:49.400,16.954,50.461,84.992,3.281,4.0,45.0
2022.08.17 12:08:50.400,16.512,49.774,84.98,3.203,4.0,46.0
2022.08.17 12:08:51.400,16.325,45.416,85.094,3.238,4.0,47.0
2022.08.17 12:08:52.400,16.643,47.542,85.364,3.247,4.0,48.0
2022.08.17 12:08:53.400,16.567,48.913,85.548,3.247,4.0,49.0
2022.08.17 12:08:54.400,16.431,52.454,85.557,3.247,4.0,50.0
2022.08.17 12:08:55.400,16.445,52.846,85.546,3.073,4.0,51.0
2022.08.17 12:08:56.400,16.448,51.582,85.542,3.247,4.0,52.0
2022.08.17 12:08:57.400,16.448,51.173,85.541,3.325,4.0,53.0
2022.08.17 12:08:58.400,16.242,49.143,85.527,3.325,4.0,54.0
2022.08.17 12:08:59.400,15.831,48.661,85.382,3.325,4.0,55.0
2022.08.17 12:09:00.400,15.364,49.34,85.371,3.151,4.0,56.0
2022.08.17 12:09:01.400,15.047,49.877,85.348,3.212,4.0,57.0
2022.08.17 12:09:02.400,14.729,50.101,85.231,3.22,4.0,58.0
2022.08.17 12:09:03.400,14.377,49.725,85.128,3.22,4.0,59.0
2022.08.17 12:09:04.400,13.903,50.153,85.101,3.22,4.0,60.0
